"","playerID","age_season","total_games","prev_year_games"
"4419","sosale01",23,52,11
"4420","sotoge01",32,78,NA
"4421","sotoge01",33,26,78
"4422","sotoge01",34,13,26
"4423","sotoju01",19,116,NA
"4424","sotoju01",20,150,116
"4425","sotoju01",22,151,150
"4426","sotoju01",23,153,151
"4427","sotoju01",24,162,153
"4428","sotoli01",22,18,NA
"4429","sotoli01",23,4,18
"4430","souzast01",26,110,NA
"4431","souzast01",27,120,110
"4432","souzast01",28,148,120
"4433","souzast01",29,72,148
"4434","souzast01",32,17,72
"4435","souzast01",33,6,17
"4436","spande01",31,61,NA
"4437","spande01",32,143,61
"4438","spande01",33,129,143
"4439","spande01",34,137,129
"4440","spangco01",24,108,NA
"4441","spangco01",25,14,108
"4442","spangco01",26,129,14
"4443","spangco01",27,114,129
"4444","spangco01",28,32,114
"4445","spangco01",31,1,32
"4446","springe01",25,102,NA
"4447","springe01",26,162,102
"4448","springe01",27,140,162
"4449","springe01",28,140,140
"4450","springe01",29,122,140
"4451","springe01",31,78,122
"4452","springe01",32,133,78
"4453","springe01",33,154,133
"4454","stallja01",26,5,NA
"4455","stallja01",27,5,5
"4456","stallja01",28,14,5
"4457","stallja01",29,70,14
"4458","stallja01",31,112,70
"4459","stallja01",32,114,112
"4460","stallja01",33,81,114
"4461","stameer01",27,15,NA
"4462","stanlco01",26,9,NA
"4463","stantmi03",25,74,NA
"4464","stantmi03",26,119,74
"4465","stantmi03",27,159,119
"4466","stantmi03",28,158,159
"4467","stantmi03",29,18,158
"4468","stantmi03",31,139,18
"4469","stantmi03",32,110,139
"4470","stantmi03",33,101,110
"4471","starlbu01",26,56,NA
"4472","stassbr01",27,51,NA
"4473","stassma01",24,11,NA
"4474","stassma01",25,9,11
"4475","stassma01",26,14,9
"4476","stassma01",27,88,14
"4477","stassma01",28,50,88
"4478","stassma01",30,87,50
"4479","stassma01",31,102,87
"4480","steersp01",24,28,NA
"4481","steersp01",25,156,28
"4482","stefami01",26,25,NA
"4483","stefami01",27,25,25
"4484","stephty01",24,132,NA
"4485","stephty01",25,50,132
"4486","stephty01",26,142,50
"4487","stevean01",23,37,NA
"4488","stevean01",24,57,37
"4489","stevean01",25,30,57
"4490","stevean01",27,109,30
"4491","stevean01",29,25,109
"4492","steveca01",25,23,NA
"4493","steveca01",26,6,23
"4494","stewach01",33,58,NA
"4495","stewach01",34,34,58
"4496","stewach01",35,51,34
"4497","stewach01",36,8,51
"4498","stewach02",24,17,NA
"4499","stewach02",25,104,17
"4500","stewadj01",24,17,NA
"4501","stewadj01",25,44,17
"4502","stewadj01",27,100,44
"4503","stewadj01",28,3,100
"4504","stewadj01",29,58,3
"4505","stoketr01",25,8,NA
"4506","storytr01",23,97,NA
"4507","storytr01",24,145,97
"4508","storytr01",25,157,145
"4509","storytr01",26,145,157
"4510","storytr01",28,142,145
"4511","storytr01",29,94,142
"4512","storytr01",30,43,94
"4513","stottbr01",24,127,NA
"4514","stottbr01",25,151,127
"4515","stoweky01",24,34,NA
"4516","stoweky01",25,14,34
"4517","straury01",27,31,NA
"4518","strawmy01",23,9,NA
"4519","strawmy01",24,56,9
"4520","strawmy01",26,158,56
"4521","strawmy01",27,152,158
"4522","strawmy01",28,147,152
"4523","stubbdr01",30,78,NA
"4524","stubbdr01",31,59,78
"4525","stubbdr01",32,10,59
"4526","stubbga01",26,19,NA
"4527","stubbga01",28,18,19
"4528","stubbga01",29,42,18
"4529","stubbga01",30,41,42
"4530","suareeu01",23,97,NA
"4531","suareeu01",24,159,97
"4532","suareeu01",25,156,159
"4533","suareeu01",26,143,156
"4534","suareeu01",27,159,143
"4535","suareeu01",29,145,159
"4536","suareeu01",30,150,145
"4537","suareeu01",31,162,150
"4538","sucreje01",27,48,NA
"4539","sucreje01",28,9,48
"4540","sucreje01",29,61,9
"4541","sucreje01",30,71,61
"4542","sucreje01",31,19,71
"4543","sullibr01",29,33,NA
"4544","susacan01",25,52,NA
"4545","susacan01",26,9,52
"4546","susacan01",27,8,9
"4547","susacan01",28,9,8
"4548","suwinja01",23,106,NA
"4549","suwinja01",24,144,106
"4550","suzukic01",41,152,NA
"4551","suzukic01",42,143,152
"4552","suzukic01",43,136,143
"4553","suzukic01",44,15,136
"4554","suzukic01",45,2,15
"4555","suzukku01",31,131,NA
"4556","suzukku01",32,106,131
"4557","suzukku01",33,81,106
"4558","suzukku01",34,105,81
"4559","suzukku01",35,85,105
"4560","suzukku01",37,72,85
"4561","suzukku01",38,51,72
"4562","suzukse01",27,111,NA
"4563","suzukse01",28,138,111
"4564","swaggtr01",24,5,NA
"4565","swansda01",22,38,NA
"4566","swansda01",23,144,38
"4567","swansda01",24,136,144
"4568","swansda01",25,127,136
"4569","swansda01",27,160,127
"4570","swansda01",28,162,160
"4571","swansda01",29,147,162
"4572","sweenda02",24,37,NA
"4573","sweenda02",27,2,37
"4574","swihabl01",23,84,NA
"4575","swihabl01",24,19,84
"4576","swihabl01",25,6,19
"4577","swihabl01",26,82,6
"4578","swihabl01",27,43,82
"4579","swishni01",34,76,NA
"4580","szczuma01",25,47,NA
"4581","szczuma01",26,107,47
"4582","szczuma01",27,119,107
"4583","szczuma01",28,57,119
"4584","tabatjo01",26,27,NA
"4585","taijetr01",28,26,NA
"4586","tapiara01",22,22,NA
"4587","tapiara01",23,70,22
"4588","tapiara01",24,25,70
"4589","tapiara01",25,138,25
"4590","tapiara01",27,133,138
"4591","tapiara01",28,128,133
"4592","tapiara01",29,64,128
"4593","tartatr01",27,3,NA
"4594","tatisfe02",20,84,NA
"4595","tatisfe02",22,130,84
"4596","tatisfe02",24,141,130
"4597","tauchmi01",26,31,NA
"4598","tauchmi01",27,21,31
"4599","tauchmi01",28,87,21
"4600","tauchmi01",30,74,87
"4601","tauchmi01",32,108,74
"4602","taverle01",22,49,NA
"4603","taverle01",23,99,49
"4604","taverle01",24,143,99
"4605","taylobe04",28,7,NA
"4606","taylobe04",29,11,7
"4607","tayloch03",24,37,NA
"4608","tayloch03",25,36,37
"4609","tayloch03",26,140,36
"4610","tayloch03",27,155,140
"4611","tayloch03",28,124,155
"4612","tayloch03",30,148,124
"4613","tayloch03",31,118,148
"4614","tayloch03",32,117,118
"4615","taylomi02",24,138,NA
"4616","taylomi02",25,76,138
"4617","taylomi02",26,118,76
"4618","taylomi02",27,134,118
"4619","taylomi02",28,53,134
"4620","taylomi02",30,142,53
"4621","taylomi02",31,123,142
"4622","taylomi02",32,129,123
"4623","taylosa03",24,31,NA
"4624","tayloty01",25,15,NA
"4625","tayloty01",27,93,15
"4626","tayloty01",28,120,93
"4627","tayloty01",29,81,120
"4628","teagata01",31,8,NA
"4629","teherju01",26,3,NA
"4630","teixema01",35,111,NA
"4631","teixema01",36,116,111
"4632","tejadru01",25,116,NA
"4633","tejadru01",26,35,116
"4634","tejadru01",27,41,35
"4635","tejadru01",29,6,41
"4636","tejedan01",23,5,NA
"4637","telisto01",24,23,NA
"4638","telisto01",25,10,23
"4639","telisto01",26,48,10
"4640","telisto01",27,23,48
"4641","tellero01",23,23,NA
"4642","tellero01",24,111,23
"4643","tellero01",26,106,111
"4644","tellero01",27,153,106
"4645","tellero01",28,104,153
"4646","tenajo01",22,18,NA
"4647","terdojo01",26,28,NA
"4648","terrycu01",24,13,NA
"4649","thaisma01",24,53,NA
"4650","thaisma01",26,3,53
"4651","thaisma01",27,29,3
"4652","thaisma01",28,95,29
"4653","thameer01",30,138,NA
"4654","thameer01",31,96,138
"4655","thameer01",32,149,96
"4656","tholejo01",28,18,NA
"4657","tholejo01",29,50,18
"4658","thomaal01",22,113,NA
"4659","thomaal01",23,125,113
"4660","thomaco01",27,10,NA
"4661","thomaco01",28,19,10
"4662","thomadi01",28,4,NA
"4663","thomadi01",29,8,4
"4664","thomala02",23,34,NA
"4665","thomala02",25,77,34
"4666","thomala02",26,146,77
"4667","thomala02",27,155,146
"4668","thompbu01",24,55,NA
"4669","thompbu01",25,37,55
"4670","thomptr01",24,44,NA
"4671","thomptr01",25,80,44
"4672","thomptr01",26,27,80
"4673","thomptr01",27,51,27
"4674","thomptr01",30,15,51
"4675","thomptr01",31,80,15
"4676","thomptr01",32,72,80
"4677","tilsoch01",23,1,NA
"4678","tilsoch01",25,41,1
"4679","tilsoch01",26,54,41
"4680","toccica01",22,65,NA
"4681","toglimi01",23,31,NA
"4682","toglimi01",24,45,31
"4683","tolesan01",24,48,NA
"4684","tolesan01",25,31,48
"4685","tolesan01",26,17,31
"4686","tollest01",31,19,NA
"4687","tomasya01",24,118,NA
"4688","tomasya01",25,140,118
"4689","tomasya01",26,47,140
"4690","tomasya01",28,4,47
"4691","tomka01",27,47,NA
"4692","tomka01",28,1,47
"4693","tomlike01",25,54,NA
"4694","tomlike01",26,52,54
"4695","tomlike01",27,104,52
"4696","tomlike01",28,63,104
"4697","torkesp01",22,110,NA
"4698","torkesp01",23,159,110
"4699","toroab01",22,25,NA
"4700","toroab01",24,95,25
"4701","toroab01",25,109,95
"4702","toroab01",26,9,109
"4703","torregl01",21,123,NA
"4704","torregl01",22,144,123
"4705","torregl01",24,127,144
"4706","torregl01",25,140,127
"4707","torregl01",26,158,140
"4708","torrelu01",21,56,NA
"4709","torrelu01",23,7,56
"4710","torrelu01",25,108,7
"4711","torrelu01",26,53,108
"4712","torrelu01",27,18,53
"4713","torrera01",24,33,NA
"4714","torrera01",25,9,33
"4715","torrero01",22,8,NA
"4716","torrero01",23,72,8
"4717","torrero01",24,108,72
"4718","torrero01",25,41,108
"4719","torrero01",26,7,41
"4720","torrero01",28,109,7
"4721","tovarez01",20,9,NA
"4722","tovarez01",21,153,9
"4723","tovarwi01",27,31,NA
"4724","tovarwi01",29,6,31
"4725","trahabl01",24,11,NA
"4726","trammta01",23,51,NA
"4727","trammta01",24,43,51
"4728","trammta01",25,22,43
"4729","travide01",24,62,NA
"4730","travide01",25,101,62
"4731","travide01",26,50,101
"4732","travide01",27,103,50
"4733","travisa01",23,33,NA
"4734","travisa01",24,19,33
"4735","travisa01",25,59,19
"4736","trejoal01",25,28,NA
"4737","trejoal01",26,35,28
"4738","trejoal01",27,80,35
"4739","trevijo01",25,3,NA
"4740","trevijo01",26,40,3
"4741","trevijo01",28,89,40
"4742","trevijo01",29,115,89
"4743","trevijo01",30,55,115
"4744","triolja01",25,54,NA
"4745","trompch01",26,9,NA
"4746","trompch01",27,1,9
"4747","trompch01",28,6,1
"4748","troutmi01",23,159,NA
"4749","troutmi01",24,159,159
"4750","troutmi01",25,114,159
"4751","troutmi01",26,140,114
"4752","troutmi01",27,134,140
"4753","troutmi01",29,36,134
"4754","troutmi01",30,119,36
"4755","troutmi01",31,82,119
"4756","trumbma01",29,142,NA
"4757","trumbma01",30,159,142
"4758","trumbma01",31,146,159
"4759","trumbma01",32,90,146
"4760","trumbma01",33,12,90
"4761","tsutsyo01",29,81,NA
"4762","tsutsyo01",30,50,81
"4763","tuckeco01",22,56,NA
"4764","tuckeco01",24,43,56
"4765","tuckeco01",25,18,43
"4766","tuckeco01",26,5,18
"4767","tuckeky01",21,28,NA
"4768","tuckeky01",22,22,28
"4769","tuckeky01",24,140,22
"4770","tuckeky01",25,150,140
"4771","tuckeky01",26,157,150
"4772","tuckepr01",24,98,NA
"4773","tuckepr01",25,48,98
"4774","tuckepr01",27,97,48
"4775","tuiasma01",30,3,NA
"4776","tulowtr01",30,128,NA
"4777","tulowtr01",31,131,128
"4778","tulowtr01",32,66,131
"4779","tulowtr01",34,5,66
"4780","turanbr02",23,137,NA
"4781","turneju01",30,126,NA
"4782","turneju01",31,151,126
"4783","turneju01",32,130,151
"4784","turneju01",33,103,130
"4785","turneju01",34,135,103
"4786","turneju01",36,150,135
"4787","turneju01",37,128,150
"4788","turneju01",38,146,128
"4789","turnest01",25,37,NA
"4790","turnetr01",22,27,NA
"4791","turnetr01",23,73,27
"4792","turnetr01",24,98,73
"4793","turnetr01",25,162,98
"4794","turnetr01",26,122,162
"4795","turnetr01",28,148,122
"4796","turnetr01",29,160,148
"4797","turnetr01",30,155,160
"4798","ugglada01",35,67,NA
"4799","uptonbj01",30,87,NA
"4800","uptonbj01",31,149,87
"4801","uptonju01",27,150,NA
"4802","uptonju01",28,153,150
"4803","uptonju01",29,152,153
"4804","uptonju01",30,145,152
"4805","uptonju01",31,63,145
"4806","uptonju01",33,89,63
"4807","uptonju01",34,17,89
"4808","urenari01",21,21,NA
"4809","urenari01",22,40,21
"4810","urenari01",23,29,40
"4811","uriaslu01",21,12,NA
"4812","uriaslu01",22,71,12
"4813","uriaslu01",24,150,71
"4814","uriaslu01",25,119,150
"4815","uriaslu01",26,52,119
"4816","uriasra01",27,85,NA
"4817","uriasra01",28,118,85
"4818","uriasra01",29,116,118
"4819","uribeju01",36,119,NA
"4820","uribeju01",37,73,119
"4821","urruthe01",28,10,NA
"4822","urshegi01",23,81,NA
"4823","urshegi01",25,67,81
"4824","urshegi01",26,19,67
"4825","urshegi01",27,132,19
"4826","urshegi01",29,116,132
"4827","urshegi01",30,144,116
"4828","urshegi01",31,62,144
"4829","utleych01",36,107,NA
"4830","utleych01",37,138,107
"4831","utleych01",38,127,138
"4832","utleych01",39,87,127
"4833","valaipa01",23,13,NA
"4834","valaipa01",24,110,13
"4835","valaipa01",25,68,110
"4836","valaipa01",26,40,68
"4837","valaipa01",28,88,40
"4838","valbulu01",29,132,NA
"4839","valbulu01",30,90,132
"4840","valbulu01",31,117,90
"4841","valbulu01",32,96,117
"4842","valdeen01",24,49,NA
"4843","valdejo02",27,2,NA
"4844","valenda01",30,105,NA
"4845","valenda01",31,130,105
"4846","valenda01",32,130,130
"4847","valenda01",33,77,130
"4848","valenje01",24,45,NA
"4849","valerbr01",25,5,NA
"4850","valerbr01",26,32,5
"4851","valerbr01",27,17,32
"4852","valerbr01",29,39,17
"4853","vanmejo01",24,95,NA
"4854","vanmejo01",26,112,95
"4855","vanmejo01",27,64,112
"4856","vanslsc01",28,96,NA
"4857","vanslsc01",29,52,96
"4858","vanslsc01",30,29,52
"4859","vargail01",25,12,NA
"4860","vargail01",26,14,12
"4861","vargail01",27,92,14
"4862","vargail01",29,34,92
"4863","vargail01",30,62,34
"4864","vargail01",31,84,62
"4865","vargake01",24,58,NA
"4866","vargake01",25,47,58
"4867","vargake01",26,78,47
"4868","vargami01",22,18,NA
"4869","vargami01",23,81,18
"4870","varshda01",24,95,NA
"4871","varshda01",25,151,95
"4872","varshda01",26,158,151
"4873","vaughan01",23,127,NA
"4874","vaughan01",24,134,127
"4875","vaughan01",25,152,134
"4876","vavrate01",25,40,NA
"4877","vavrate01",26,27,40
"4878","vazquch01",25,57,NA
"4879","vazquch01",26,99,57
"4880","vazquch01",27,80,99
"4881","vazquch01",28,138,80
"4882","vazquch01",30,138,138
"4883","vazquch01",31,119,138
"4884","vazquch01",32,102,119
"4885","velazan01",23,13,NA
"4886","velazan01",24,15,13
"4887","velazan01",26,28,15
"4888","velazan01",27,125,28
"4889","velazan01",28,54,125
"4890","velazne01",23,77,NA
"4891","velazne01",24,53,77
"4892","venabwi01",32,135,NA
"4893","venabwi01",33,12,135
"4894","verdual01",21,15,NA
"4895","verdual01",22,37,15
"4896","verdual01",23,106,37
"4897","verdual01",25,146,106
"4898","verdual01",26,152,146
"4899","verdual01",27,142,152
"4900","victosh01",34,71,NA
"4901","vielmen01",24,6,NA
"4902","vientma01",22,16,NA
"4903","vientma01",23,65,16
"4904","vierlma01",24,34,NA
"4905","vierlma01",25,117,34
"4906","vierlma01",26,134,117
"4907","viladry01",22,3,NA
"4908","villach01",26,12,NA
"4909","villach01",27,110,12
"4910","villada01",25,52,NA
"4911","villada01",26,45,52
"4912","villajo01",24,53,NA
"4913","villajo01",25,156,53
"4914","villajo01",26,122,156
"4915","villajo01",27,141,122
"4916","villajo01",28,162,141
"4917","villajo01",30,142,162
"4918","villajo01",31,59,142
"4919","vilorme01",21,10,NA
"4920","vilorme01",22,42,10
"4921","vilorme01",25,26,42
"4922","vilorme01",26,10,26
"4923","vinceza01",26,9,NA
"4924","vinceza01",27,1,9
"4925","vogelda01",23,8,NA
"4926","vogelda01",24,16,8
"4927","vogelda01",25,37,16
"4928","vogelda01",26,144,37
"4929","vogelda01",28,93,144
"4930","vogelda01",29,130,93
"4931","vogelda01",30,104,130
"4932","vogtst01",30,136,NA
"4933","vogtst01",31,137,136
"4934","vogtst01",32,99,137
"4935","vogtst01",34,99,99
"4936","vogtst01",36,78,99
"4937","vogtst01",37,70,78
"4938","voitlu01",26,62,NA
"4939","voitlu01",27,47,62
"4940","voitlu01",28,118,47
"4941","voitlu01",30,68,118
"4942","voitlu01",31,135,68
"4943","voitlu01",32,22,135
"4944","volpean01",22,159,NA
"4945","vosleja01",27,41,NA
"4946","vosleja01",28,36,41
"4947","vosleja01",29,18,36
"4948","vottojo01",31,158,NA
"4949","vottojo01",32,158,158
"4950","vottojo01",33,162,158
"4951","vottojo01",34,145,162
"4952","vottojo01",35,142,145
"4953","vottojo01",37,129,142
"4954","vottojo01",38,91,129
"4955","vottojo01",39,65,91
"4956","wadela01",25,26,NA
"4957","wadela01",27,109,26
"4958","wadela01",28,77,109
"4959","wadela01",29,135,77
"4960","wadety01",22,30,NA
"4961","wadety01",23,36,30
"4962","wadety01",24,43,36
"4963","wadety01",26,103,43
"4964","wadety01",27,67,103
"4965","wadety01",28,26,67
"4966","waldimi01",25,13,NA
"4967","waldimi01",26,2,13
"4968","waldrky02",23,1,NA
"4969","waldrky02",24,15,1
"4970","walkech02",24,7,NA
"4971","walkech02",26,11,7
"4972","walkech02",27,37,11
"4973","walkech02",28,152,37
"4974","walkech02",30,115,152
"4975","walkech02",31,160,115
"4976","walkech02",32,157,160
"4977","walkejo02",21,117,NA
"4978","walkene01",29,151,NA
"4979","walkene01",30,113,151
"4980","walkene01",31,111,113
"4981","walkene01",32,113,111
"4982","walkene01",33,115,113
"4983","walkest01",25,5,NA
"4984","wallabr01",28,64,NA
"4985","wallabr01",29,119,64
"4986","wallach01",25,6,NA
"4987","wallach01",26,15,6
"4988","wallach01",27,19,15
"4989","wallach01",29,23,19
"4990","wallach01",30,12,23
"4991","wallach01",31,65,12
"4992","wallfo01",27,15,NA
"4993","wallnma01",24,18,NA
"4994","wallnma01",25,76,18
"4995","wallsta01",24,54,NA
"4996","wallsta01",25,142,54
"4997","wallsta01",26,99,142
"4998","walshco02",26,38,NA
"4999","walshja01",25,26,NA
"5000","walshja01",27,144,26
"5001","walshja01",28,118,144
"5002","walshja01",29,39,118
"5003","walteza01",25,12,NA
"5004","walteza01",26,3,12
"5005","waltodo01",25,7,NA
"5006","waltodo01",27,24,7
"5007","waltodo01",28,24,24
"5008","wardta01",24,40,NA
"5009","wardta01",25,20,40
"5010","wardta01",27,65,20
"5011","wardta01",28,135,65
"5012","wardta01",29,97,135
"5013","washida01",26,3,NA
"5014","waterdr01",23,32,NA
"5015","waterdr01",24,98,32
"5016","weavelu01",24,3,NA
"5017","weeksje01",28,3,NA
"5018","weeksje01",29,17,3
"5019","weeksri01",32,37,NA
"5020","weeksri01",33,108,37
"5021","weeksri01",34,37,108
"5022","welkeco01",23,19,NA
"5023","wellsau01",23,19,NA
"5024","wendljo01",26,28,NA
"5025","wendljo01",27,8,28
"5026","wendljo01",28,139,8
"5027","wendljo01",29,75,139
"5028","wendljo01",31,136,75
"5029","wendljo01",32,101,136
"5030","wendljo01",33,112,101
"5031","werthja01",36,88,NA
"5032","werthja01",37,143,88
"5033","werthja01",38,70,143
"5034","westbjo01",24,68,NA
"5035","whiteaa01",25,5,NA
"5036","whiteel04",27,64,NA
"5037","whiteel04",28,47,64
"5038","whiteel04",29,6,47
"5039","whiteev01",25,30,NA
"5040","whitety01",25,84,NA
"5041","whitety01",26,21,84
"5042","whitety01",27,66,21
"5043","whitety01",28,79,66
"5044","wiemejo01",24,132,NA
"5045","wietema01",29,75,NA
"5046","wietema01",30,124,75
"5047","wietema01",31,123,124
"5048","wietema01",32,76,123
"5049","wietema01",33,67,76
"5050","wilkest01",26,16,NA
"5051","wilkest01",27,113,16
"5052","wilkest01",29,29,113
"5053","wilkian01",27,26,NA
"5054","willial04",24,46,NA
"5055","willija01",29,7,NA
"5056","williju02",22,1,NA
"5057","williju02",25,51,1
"5058","willilu01",24,58,NA
"5059","willilu01",25,79,58
"5060","willilu01",26,10,79
"5061","willima07",23,8,NA
"5062","willima07",24,12,8
"5063","willima07",25,5,12
"5064","willima07",26,51,5
"5065","willima07",27,11,51
"5066","willima07",29,17,11
"5067","willima08",24,10,NA
"5068","willima08",25,54,10
"5069","willima08",26,28,54
"5070","willima08",27,28,28
"5071","willima08",28,40,28
"5072","willini01",23,83,NA
"5073","willini01",24,140,83
"5074","willini01",25,67,140
"5075","willini01",27,4,67
"5076","wilsobo02",32,56,NA
"5077","wilsobo02",33,75,56
"5078","wilsobo02",35,47,75
"5079","wilsobo02",36,15,47
"5080","wilsoco01",24,1,NA
"5081","wilsoja03",30,12,NA
"5082","wilsojo03",34,20,NA
"5083","wilsoma02",25,3,NA
"5084","wilsowe01",28,8,NA
"5085","winkeje01",23,47,NA
"5086","winkeje01",24,89,47
"5087","winkeje01",25,113,89
"5088","winkeje01",27,110,113
"5089","winkeje01",28,136,110
"5090","winkeje01",29,61,136
"5091","winnma01",21,37,NA
"5092","wisdopa01",26,32,NA
"5093","wisdopa01",27,9,32
"5094","wisdopa01",29,106,9
"5095","wisdopa01",30,134,106
"5096","wisdopa01",31,97,134
"5097","wiselbr01",24,50,NA
"5098","wittbo02",22,150,NA
"5099","wittbo02",23,158,150
"5100","wolteto01",24,71,NA
"5101","wolteto01",25,83,71
"5102","wolteto01",26,74,83
"5103","wolteto01",27,121,74
"5104","wolteto01",29,14,121
"5105","wolteto01",30,2,14
"5106","wongco01",25,6,NA
"5107","wongco01",26,27,6
"5108","wongco01",27,126,27
"5109","wongke01",24,7,NA
"5110","wongke01",26,32,7
"5111","wongko01",24,150,NA
"5112","wongko01",25,121,150
"5113","wongko01",26,108,121
"5114","wongko01",27,127,108
"5115","wongko01",28,148,127
"5116","wongko01",30,116,148
"5117","wongko01",31,134,116
"5118","wongko01",32,87,134
"5119","woodrbr01",26,3,NA
"5120","woodtr01",28,3,NA
"5121","worthda01",30,16,NA
"5122","wrighda03",32,38,NA
"5123","wrighda03",33,37,38
"5124","wrighda03",35,2,37
"5125","wynnsau01",27,42,NA
"5126","wynnsau01",28,28,42
"5127","wynnsau01",30,44,28
"5128","wynnsau01",31,63,44
"5129","wynnsau01",32,51,63
"5130","yastrmi01",28,107,NA
"5131","yastrmi01",30,139,107
"5132","yastrmi01",31,148,139
"5133","yastrmi01",32,106,148
"5134","yelicch01",23,126,NA
"5135","yelicch01",24,155,126
"5136","yelicch01",25,156,155
"5137","yelicch01",26,147,156
"5138","yelicch01",27,130,147
"5139","yelicch01",29,117,130
"5140","yelicch01",30,154,117
"5141","yelicch01",31,144,154
"5142","yepezju01",24,76,NA
"5143","yepezju01",25,28,76
"5144","ynoara01",27,72,NA
"5145","ynoara01",28,3,72
"5146","yoshima02",29,140,NA
"5147","youngan02",27,58,NA
"5148","youngch04",31,140,NA
"5149","youngch04",32,76,140
"5150","youngch04",33,90,76
"5151","youngch04",34,56,90
"5152","youngde03",29,52,NA
"5153","younger03",30,53,NA
"5154","younger03",31,6,53
"5155","younger03",32,47,6
"5156","younger03",33,41,47
"5157","youngja02",26,6,NA
"5158","youngja02",27,16,6
"5159","youngja03",23,33,NA
"5160","zagunma01",24,7,NA
"5161","zagunma01",25,5,7
"5162","zagunma01",26,30,5
"5163","zavalse01",25,5,NA
"5164","zavalse01",27,37,5
"5165","zavalse01",28,61,37
"5166","zavalse01",29,72,61
"5167","zimmebr01",24,101,NA
"5168","zimmebr01",25,34,101
"5169","zimmebr01",26,9,34
"5170","zimmebr01",28,99,9
"5171","zimmebr01",29,109,99
"5172","zimmery01",30,95,NA
"5173","zimmery01",31,115,95
"5174","zimmery01",32,144,115
"5175","zimmery01",33,85,144
"5176","zimmery01",34,52,85
"5177","zimmery01",36,110,52
"5178","zobribe01",34,126,NA
"5179","zobribe01",35,147,126
"5180","zobribe01",36,128,147
"5181","zobribe01",37,139,128
"5182","zobribe01",38,46,139
"5183","zuninmi01",24,112,NA
"5184","zuninmi01",25,55,112
"5185","zuninmi01",26,124,55
"5186","zuninmi01",27,113,124
"5187","zuninmi01",28,90,113
"5188","zuninmi01",30,109,90
"5189","zuninmi01",31,36,109
"5190","zuninmi01",32,42,36
